Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Country,City,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
IN-2022-102224,2022-11-02,2022-11-05,CUST-0225,Customer 0225,Corporate,India,Kochi,South,Off-Sto-707,Office Supplies,Storage,Storage Item 9,2371.59,9,0.0,355.74
IN-2019-101345,2022-11-02,2022-11-05,CUST-0476,Customer 0476,Consumer,India,Bangalore,South,Off-Bin-344,Office Supplies,Binders,Binders Item 28,2431.28,1,0.1,135.07
IN-2022-101394,2022-11-02,2022-11-08,CUST-0471,Customer 0471,Home Office,India,Chandigarh,North,Fur-Fur-971,Furniture,Furnishings,Furnishings Item 4,53554.47,4,0.1,-2975.25
IN-2022-100383,2022-11-02,2022-11-04,CUST-0056,Customer 0056,Consumer,India,Mumbai,West,Off-Sto-359,Office Supplies,Storage,Storage Item 3,1145.74,2,0.0,171.86
IN-2019-101386,2022-11-02,2022-11-08,CUST-0455,Customer 0455,Home Office,India,Kochi,South,Off-Pap-820,Office Supplies,Paper,Paper Item 17,5064.72,2,0.0,759.71
IN-2022-100490,2022-11-02,2022-11-07,CUST-0003,Customer 0003,Consumer,India,Pune,West,Fur-Fur-344,Furniture,Furnishings,Furnishings Item 13,3781.24,2,0.2,-708.98
IN-2021-103954,2022-11-02,2022-11-04,CUST-0327,Customer 0327,Consumer,India,Kolkata,East,Off-Art-581,Office Supplies,Art,Art Item 16,8998.42,7,0.0,1349.76
IN-2019-103805,2022-11-03,2022-11-06,CUST-0236,Customer 0236,Home Office,India,Hyderabad,South,Tec-Cop-743,Technology,Copiers,Copiers Item 8,61790.59,7,0.0,15447.65
IN-2020-103152,2022-11-03,2022-11-06,CUST-0015,Customer 0015,Home Office,India,Pune,West,Fur-Fur-992,Furniture,Furnishings,Furnishings Item 39,80654.97,9,0.0,4032.75
IN-2022-102311,2022-11-03,2022-11-09,CUST-0459,Customer 0459,Home Office,India,Kolkata,East,Off-Sto-776,Office Supplies,Storage,Storage Item 37,49825.99,10,0.0,7473.9
IN-2022-100881,2022-11-03,2022-11-10,CUST-0414,Customer 0414,Home Office,India,Kolkata,East,Fur-Boo-281,Furniture,Bookcases,Bookcases Item 3,31119.69,3,0.2,-5834.94
IN-2022-101292,2022-11-04,2022-11-10,CUST-0384,Customer 0384,Corporate,India,Mumbai,West,Off-Bin-991,Office Supplies,Binders,Binders Item 9,25163.73,7,0.0,3774.56
IN-2022-103528,2022-11-04,2022-11-09,CUST-0241,Customer 0241,Consumer,India,Pune,West,Off-Art-736,Office Supplies,Art,Art Item 9,19620.37,5,0.0,2943.06
IN-2019-103432,2022-11-04,2022-11-11,CUST-0222,Customer 0222,Consumer,India,Ahmedabad,West,Off-Pap-409,Office Supplies,Paper,Paper Item 33,2866.66,8,0.0,430.0
IN-2021-101525,2022-11-04,2022-11-11,CUST-0072,Customer 0072,Consumer,India,Surat,West,Off-Bin-836,Office Supplies,Binders,Binders Item 47,1612.89,3,0.1,89.61
IN-2019-103344,2022-11-04,2022-11-10,CUST-0293,Customer 0293,Home Office,India,Surat,West,Fur-Fur-293,Furniture,Furnishings,Furnishings Item 45,55764.1,5,0.2,-10455.77
IN-2022-100055,2022-11-05,2022-11-07,CUST-0272,Customer 0272,Corporate,India,Bhubaneswar,East,Fur-Tab-180,Furniture,Tables,Tables Item 40,35915.51,7,0.0,1795.78
IN-2021-101000,2022-11-05,2022-11-06,CUST-0431,Customer 0431,Home Office,India,Lucknow,North,Off-Bin-959,Office Supplies,Binders,Binders Item 5,3031.25,1,0.1,168.4
IN-2022-100483,2022-11-06,2022-11-07,CUST-0067,Customer 0067,Home Office,India,Bangalore,South,Off-Art-233,Office Supplies,Art,Art Item 14,10918.9,5,0.1,606.61
IN-2021-104594,2022-11-06,2022-11-10,CUST-0333,Customer 0333,Corporate,India,Hyderabad,South,Tec-Cop-855,Technology,Copiers,Copiers Item 26,13834.02,1,0.2,864.63
IN-2022-103606,2022-11-06,2022-11-11,CUST-0368,Customer 0368,Corporate,India,Delhi,North,Fur-Cha-570,Furniture,Chairs,Chairs Item 9,17721.82,3,0.0,886.09
IN-2021-104850,2022-11-06,2022-11-09,CUST-0436,Customer 0436,Corporate,India,Kochi,South,Tec-Mac-540,Technology,Machines,Machines Item 10,88419.13,9,0.0,22104.78
IN-2021-100865,2022-11-06,2022-11-08,CUST-0009,Customer 0009,Consumer,India,Kolkata,East,Fur-Cha-375,Furniture,Chairs,Chairs Item 12,64905.16,9,0.1,-3605.84
IN-2021-104707,2022-11-06,2022-11-12,CUST-0011,Customer 0011,Corporate,India,Ahmedabad,West,Off-Art-943,Office Supplies,Art,Art Item 32,19654.12,7,0.0,2948.12
IN-2022-104315,2022-11-06,2022-11-07,CUST-0183,Customer 0183,Corporate,India,Kochi,South,Off-Art-973,Office Supplies,Art,Art Item 8,27838.85,7,0.1,1546.6
IN-2021-103816,2022-11-06,2022-11-07,CUST-0437,Customer 0437,Consumer,India,Chennai,South,Fur-Fur-557,Furniture,Furnishings,Furnishings Item 6,39963.26,3,0.1,-2220.18
IN-2019-102609,2022-11-06,2022-11-08,CUST-0418,Customer 0418,Corporate,India,Patna,East,Tec-Pho-591,Technology,Phones,Phones Item 15,45809.38,3,0.1,7634.9
IN-2022-103233,2022-11-07,2022-11-08,CUST-0354,Customer 0354,Consumer,India,Chennai,South,Tec-Cop-832,Technology,Copiers,Copiers Item 20,98948.24,9,0.0,24737.06
IN-2019-100011,2022-11-07,2022-11-08,CUST-0050,Customer 0050,Home Office,India,Kochi,South,Off-Bin-984,Office Supplies,Binders,Binders Item 47,582.25,1,0.0,87.34
IN-2021-102194,2022-11-07,2022-11-09,CUST-0068,Customer 0068,Corporate,India,Mumbai,West,Tec-Acc-482,Technology,Accessories,Accessories Item 26,110613.63,10,0.0,27653.41
IN-2020-101335,2022-11-07,2022-11-10,CUST-0019,Customer 0019,Home Office,India,Ahmedabad,West,Tec-Pho-452,Technology,Phones,Phones Item 23,145168.33,9,0.0,36292.08
IN-2020-103116,2022-11-07,2022-11-08,CUST-0189,Customer 0189,Corporate,India,Mumbai,West,Tec-Pho-311,Technology,Phones,Phones Item 42,61485.23,5,0.2,3842.83
IN-2019-103367,2022-11-07,2022-11-14,CUST-0093,Customer 0093,Consumer,India,Kochi,South,Tec-Mac-400,Technology,Machines,Machines Item 21,74221.01,8,0.0,18555.25
IN-2021-101358,2022-11-08,2022-11-13,CUST-0478,Customer 0478,Home Office,India,Lucknow,North,Tec-Acc-147,Technology,Accessories,Accessories Item 9,55044.57,4,0.1,9174.09
IN-2022-103414,2022-11-08,2022-11-13,CUST-0102,Customer 0102,Corporate,India,Hyderabad,South,Tec-Acc-516,Technology,Accessories,Accessories Item 22,95659.42,9,0.0,23914.85
IN-2022-103256,2022-11-08,2022-11-12,CUST-0065,Customer 0065,Home Office,India,Bangalore,South,Fur-Tab-423,Furniture,Tables,Tables Item 39,56306.95,10,0.0,2815.35
IN-2022-104913,2022-11-08,2022-11-11,CUST-0468,Customer 0468,Home Office,India,Jaipur,North,Tec-Mac-425,Technology,Machines,Machines Item 38,106177.78,7,0.2,6636.11
IN-2019-102806,2022-11-09,2022-11-11,CUST-0096,Customer 0096,Consumer,India,Mumbai,West,Fur-Fur-372,Furniture,Furnishings,Furnishings Item 37,69653.06,6,0.0,3482.65
IN-2020-102780,2022-11-09,2022-11-10,CUST-0183,Customer 0183,Consumer,India,Pune,West,Fur-Fur-547,Furniture,Furnishings,Furnishings Item 27,15494.33,2,0.1,-860.8
IN-2020-101130,2022-11-09,2022-11-10,CUST-0270,Customer 0270,Home Office,India,Pune,West,Fur-Tab-148,Furniture,Tables,Tables Item 38,19806.92,6,0.1,-1100.38
IN-2022-102990,2022-11-09,2022-11-11,CUST-0286,Customer 0286,Home Office,India,Hyderabad,South,Fur-Boo-920,Furniture,Bookcases,Bookcases Item 11,44516.63,5,0.1,-2473.15
IN-2022-101672,2022-11-09,2022-11-12,CUST-0088,Customer 0088,Consumer,India,Kochi,South,Fur-Boo-647,Furniture,Bookcases,Bookcases Item 50,54342.53,6,0.0,2717.13
IN-2020-100819,2022-11-09,2022-11-11,CUST-0362,Customer 0362,Home Office,India,Chennai,South,Tec-Acc-430,Technology,Accessories,Accessories Item 2,11572.7,2,0.0,2893.17
IN-2022-101750,2022-11-09,2022-11-14,CUST-0238,Customer 0238,Consumer,India,Lucknow,North,Off-Pap-665,Office Supplies,Paper,Paper Item 2,5000.05,2,0.0,750.01
IN-2019-102062,2022-11-09,2022-11-16,CUST-0301,Customer 0301,Consumer,India,Jaipur,North,Off-Sto-149,Office Supplies,Storage,Storage Item 28,2604.07,1,0.0,390.61
IN-2022-102965,2022-11-09,2022-11-16,CUST-0495,Customer 0495,Consumer,India,Patna,East,Fur-Fur-172,Furniture,Furnishings,Furnishings Item 43,8409.87,1,0.0,420.49
IN-2021-101355,2022-11-09,2022-11-15,CUST-0344,Customer 0344,Home Office,India,Bangalore,South,Off-Bin-150,Office Supplies,Binders,Binders Item 50,8402.21,3,0.2,-525.14
IN-2019-102181,2022-11-10,2022-11-13,CUST-0179,Customer 0179,Corporate,India,Bangalore,South,Fur-Fur-616,Furniture,Furnishings,Furnishings Item 8,131912.75,10,0.0,6595.64
IN-2022-101322,2022-11-10,2022-11-15,CUST-0038,Customer 0038,Consumer,India,Hyderabad,South,Tec-Cop-975,Technology,Copiers,Copiers Item 43,18962.98,3,0.1,3160.5
IN-2020-101909,2022-11-10,2022-11-17,CUST-0484,Customer 0484,Corporate,India,Surat,West,Fur-Fur-614,Furniture,Furnishings,Furnishings Item 34,84505.04,9,0.2,-15844.69
IN-2022-102760,2022-11-10,2022-11-13,CUST-0410,Customer 0410,Consumer,India,Guwahati,East,Fur-Tab-367,Furniture,Tables,Tables Item 14,18383.67,7,0.0,919.18
IN-2019-104084,2022-11-10,2022-11-15,CUST-0295,Customer 0295,Home Office,India,Chennai,South,Fur-Tab-830,Furniture,Tables,Tables Item 17,28141.86,7,0.2,-5276.6
IN-2020-101972,2022-11-10,2022-11-16,CUST-0074,Customer 0074,Consumer,India,Kolkata,East,Fur-Boo-911,Furniture,Bookcases,Bookcases Item 38,14203.66,1,0.0,710.18
IN-2019-104136,2022-11-10,2022-11-12,CUST-0069,Customer 0069,Corporate,India,Hyderabad,South,Tec-Pho-704,Technology,Phones,Phones Item 13,35691.26,5,0.0,8922.82
IN-2022-100789,2022-11-10,2022-11-16,CUST-0316,Customer 0316,Corporate,India,Chennai,South,Tec-Cop-727,Technology,Copiers,Copiers Item 17,94569.44,6,0.2,5910.59
IN-2022-104012,2022-11-10,2022-11-11,CUST-0380,Customer 0380,Consumer,India,Hyderabad,South,Fur-Fur-637,Furniture,Furnishings,Furnishings Item 25,86030.61,8,0.0,4301.53
IN-2020-103055,2022-11-11,2022-11-13,CUST-0109,Customer 0109,Consumer,India,Lucknow,North,Tec-Mac-386,Technology,Machines,Machines Item 50,15686.07,2,0.0,3921.52
IN-2020-103131,2022-11-11,2022-11-15,CUST-0139,Customer 0139,Consumer,India,Jaipur,North,Fur-Cha-491,Furniture,Chairs,Chairs Item 34,19424.15,2,0.1,-1079.12
IN-2022-102821,2022-11-11,2022-11-14,CUST-0321,Customer 0321,Corporate,India,Pune,West,Fur-Tab-661,Furniture,Tables,Tables Item 47,23986.41,4,0.0,1199.32
IN-2020-102679,2022-11-11,2022-11-17,CUST-0094,Customer 0094,Consumer,India,Kochi,South,Tec-Mac-880,Technology,Machines,Machines Item 8,97235.42,7,0.0,24308.85
IN-2020-101151,2022-11-11,2022-11-18,CUST-0088,Customer 0088,Consumer,India,Pune,West,Fur-Boo-182,Furniture,Bookcases,Bookcases Item 26,23057.27,6,0.0,1152.86
IN-2022-104306,2022-11-11,2022-11-16,CUST-0040,Customer 0040,Corporate,India,Mumbai,West,Tec-Acc-303,Technology,Accessories,Accessories Item 37,44526.22,4,0.0,11131.56
IN-2019-104232,2022-11-12,2022-11-19,CUST-0104,Customer 0104,Home Office,India,Surat,West,Tec-Acc-776,Technology,Accessories,Accessories Item 3,14776.42,2,0.2,923.53
IN-2021-104174,2022-11-12,2022-11-14,CUST-0319,Customer 0319,Home Office,India,Mumbai,West,Off-Art-765,Office Supplies,Art,Art Item 3,723.72,4,0.0,108.56
IN-2019-103222,2022-11-12,2022-11-19,CUST-0306,Customer 0306,Corporate,India,Hyderabad,South,Tec-Cop-602,Technology,Copiers,Copiers Item 28,59105.63,8,0.1,9850.94
IN-2021-100669,2022-11-12,2022-11-19,CUST-0280,Customer 0280,Home Office,India,Chandigarh,North,Tec-Pho-506,Technology,Phones,Phones Item 50,46825.12,4,0.0,11706.28
IN-2020-102459,2022-11-12,2022-11-13,CUST-0429,Customer 0429,Corporate,India,Lucknow,North,Off-Pap-875,Office Supplies,Paper,Paper Item 4,23664.02,7,0.1,1314.67
IN-2019-101381,2022-11-12,2022-11-17,CUST-0188,Customer 0188,Consumer,India,Mumbai,West,Tec-Cop-855,Technology,Copiers,Copiers Item 18,128178.59,9,0.1,21363.1
IN-2019-101373,2022-11-12,2022-11-13,CUST-0495,Customer 0495,Consumer,India,Kochi,South,Off-Sto-107,Office Supplies,Storage,Storage Item 4,27690.55,7,0.0,4153.58
IN-2022-100296,2022-11-12,2022-11-15,CUST-0098,Customer 0098,Corporate,India,Bangalore,South,Off-Art-458,Office Supplies,Art,Art Item 40,37029.16,8,0.0,5554.37
IN-2022-103632,2022-11-13,2022-11-14,CUST-0261,Customer 0261,Home Office,India,Bhubaneswar,East,Fur-Tab-342,Furniture,Tables,Tables Item 24,21071.45,2,0.0,1053.57
IN-2020-101032,2022-11-13,2022-11-19,CUST-0443,Customer 0443,Corporate,India,Surat,West,Off-Bin-520,Office Supplies,Binders,Binders Item 4,919.84,6,0.1,51.1
IN-2020-102640,2022-11-13,2022-11-17,CUST-0043,Customer 0043,Corporate,India,Pune,West,Tec-Mac-154,Technology,Machines,Machines Item 47,64540.9,7,0.0,16135.22
IN-2021-102126,2022-11-13,2022-11-17,CUST-0312,Customer 0312,Corporate,India,Pune,West,Off-Sto-796,Office Supplies,Storage,Storage Item 37,3950.86,5,0.1,219.49
IN-2020-100869,2022-11-13,2022-11-16,CUST-0192,Customer 0192,Consumer,India,Chennai,South,Fur-Tab-545,Furniture,Tables,Tables Item 50,29026.77,3,0.0,1451.34
IN-2021-100081,2022-11-14,2022-11-21,CUST-0174,Customer 0174,Home Office,India,Guwahati,East,Fur-Fur-196,Furniture,Furnishings,Furnishings Item 36,63887.81,7,0.2,-11978.96
IN-2019-103072,2022-11-14,2022-11-17,CUST-0310,Customer 0310,Home Office,India,Mumbai,West,Fur-Tab-382,Furniture,Tables,Tables Item 19,37282.25,3,0.0,1864.11
IN-2022-104053,2022-11-14,2022-11-17,CUST-0266,Customer 0266,Home Office,India,Chandigarh,North,Tec-Acc-487,Technology,Accessories,Accessories Item 10,48980.2,3,0.1,8163.37
IN-2020-101780,2022-11-14,2022-11-15,CUST-0433,Customer 0433,Home Office,India,Bangalore,South,Tec-Cop-950,Technology,Copiers,Copiers Item 17,29337.89,8,0.5,-14668.94
IN-2019-101483,2022-11-14,2022-11-21,CUST-0265,Customer 0265,Corporate,India,Jaipur,North,Off-Bin-464,Office Supplies,Binders,Binders Item 38,19149.6,9,0.0,2872.44
IN-2021-104929,2022-11-15,2022-11-21,CUST-0471,Customer 0471,Corporate,India,Bangalore,South,Fur-Cha-274,Furniture,Chairs,Chairs Item 29,53838.67,4,0.0,2691.93
IN-2019-103395,2022-11-15,2022-11-21,CUST-0222,Customer 0222,Consumer,India,Jaipur,North,Off-Pap-621,Office Supplies,Paper,Paper Item 10,11810.14,8,0.2,-738.13
IN-2021-102670,2022-11-15,2022-11-19,CUST-0276,Customer 0276,Home Office,India,Surat,West,Tec-Cop-930,Technology,Copiers,Copiers Item 49,54747.8,4,0.1,9124.63
IN-2021-102385,2022-11-15,2022-11-18,CUST-0042,Customer 0042,Home Office,India,Bangalore,South,Off-Bin-187,Office Supplies,Binders,Binders Item 32,13663.9,6,0.1,759.11
IN-2020-100218,2022-11-15,2022-11-18,CUST-0428,Customer 0428,Corporate,India,Surat,West,Off-Art-215,Office Supplies,Art,Art Item 9,486.55,1,0.2,-30.41
IN-2020-103172,2022-11-15,2022-11-18,CUST-0228,Customer 0228,Corporate,India,Surat,West,Tec-Pho-118,Technology,Phones,Phones Item 13,12858.11,2,0.5,-6429.06
IN-2019-100639,2022-11-15,2022-11-16,CUST-0115,Customer 0115,Consumer,India,Kochi,South,Tec-Pho-776,Technology,Phones,Phones Item 20,11810.92,1,0.1,1968.49
IN-2021-100418,2022-11-15,2022-11-21,CUST-0490,Customer 0490,Corporate,India,Kolkata,East,Off-Sto-771,Office Supplies,Storage,Storage Item 40,14792.67,8,0.5,-10354.87
IN-2021-102667,2022-11-16,2022-11-18,CUST-0048,Customer 0048,Consumer,India,Delhi,North,Tec-Cop-628,Technology,Copiers,Copiers Item 7,10776.0,1,0.2,673.5
IN-2021-101830,2022-11-16,2022-11-17,CUST-0154,Customer 0154,Home Office,India,Mumbai,West,Off-Sto-111,Office Supplies,Storage,Storage Item 42,2207.94,4,0.0,331.19
IN-2019-101125,2022-11-16,2022-11-20,CUST-0153,Customer 0153,Home Office,India,Kochi,South,Off-Sto-529,Office Supplies,Storage,Storage Item 13,34677.84,7,0.0,5201.68
IN-2020-100577,2022-11-16,2022-11-20,CUST-0275,Customer 0275,Home Office,India,Surat,West,Off-Bin-942,Office Supplies,Binders,Binders Item 1,3898.22,9,0.1,216.57
IN-2020-104924,2022-11-16,2022-11-18,CUST-0256,Customer 0256,Consumer,India,Bhubaneswar,East,Off-Bin-494,Office Supplies,Binders,Binders Item 5,8260.75,3,0.0,1239.11
IN-2019-104412,2022-11-16,2022-11-23,CUST-0320,Customer 0320,Consumer,India,Guwahati,East,Fur-Fur-576,Furniture,Furnishings,Furnishings Item 2,15874.78,5,0.2,-2976.52
IN-2022-101004,2022-11-16,2022-11-21,CUST-0469,Customer 0469,Home Office,India,Kochi,South,Off-Sto-479,Office Supplies,Storage,Storage Item 29,19226.52,10,0.0,2883.98
IN-2022-103801,2022-11-16,2022-11-20,CUST-0396,Customer 0396,Home Office,India,Chandigarh,North,Off-Pap-137,Office Supplies,Paper,Paper Item 14,23529.2,6,0.0,3529.38
IN-2022-102628,2022-11-16,2022-11-19,CUST-0393,Customer 0393,Home Office,India,Patna,East,Tec-Pho-631,Technology,Phones,Phones Item 50,51093.03,8,0.5,-25546.51
IN-2019-101187,2022-11-16,2022-11-17,CUST-0377,Customer 0377,Corporate,India,Kochi,South,Fur-Boo-702,Furniture,Bookcases,Bookcases Item 5,56597.51,5,0.1,-3144.31
IN-2019-103723,2022-11-17,2022-11-23,CUST-0394,Customer 0394,Home Office,India,Chandigarh,North,Off-Art-636,Office Supplies,Art,Art Item 37,2045.39,1,0.0,306.81
IN-2019-104973,2022-11-17,2022-11-23,CUST-0113,Customer 0113,Consumer,India,Bhubaneswar,East,Fur-Cha-591,Furniture,Chairs,Chairs Item 31,54842.34,8,0.1,-3046.8
IN-2022-100136,2022-11-18,2022-11-22,CUST-0029,Customer 0029,Home Office,India,Chandigarh,North,Fur-Boo-965,Furniture,Bookcases,Bookcases Item 28,71028.81,6,0.1,-3946.04
IN-2019-100903,2022-11-18,2022-11-19,CUST-0136,Customer 0136,Consumer,India,Bhubaneswar,East,Fur-Fur-272,Furniture,Furnishings,Furnishings Item 12,33503.59,10,0.0,1675.18
IN-2020-104937,2022-11-19,2022-11-23,CUST-0350,Customer 0350,Home Office,India,Mumbai,West,Tec-Cop-661,Technology,Copiers,Copiers Item 20,79980.84,8,0.1,13330.14
IN-2020-100880,2022-11-19,2022-11-21,CUST-0208,Customer 0208,Corporate,India,Ahmedabad,West,Fur-Tab-444,Furniture,Tables,Tables Item 11,68990.19,10,0.0,3449.51
IN-2019-103585,2022-11-19,2022-11-26,CUST-0104,Customer 0104,Consumer,India,Bangalore,South,Tec-Mac-794,Technology,Machines,Machines Item 44,21649.83,2,0.0,5412.46
IN-2019-103945,2022-11-19,2022-11-21,CUST-0471,Customer 0471,Corporate,India,Bangalore,South,Fur-Tab-584,Furniture,Tables,Tables Item 30,66049.88,5,0.1,-3669.44
IN-2019-103669,2022-11-19,2022-11-20,CUST-0166,Customer 0166,Home Office,India,Pune,West,Off-Bin-461,Office Supplies,Binders,Binders Item 14,2781.95,10,0.0,417.29
IN-2020-101378,2022-11-20,2022-11-23,CUST-0270,Customer 0270,Consumer,India,Bangalore,South,Off-Art-462,Office Supplies,Art,Art Item 49,17291.75,7,0.5,-12104.22
IN-2020-102570,2022-11-20,2022-11-24,CUST-0043,Customer 0043,Home Office,India,Kochi,South,Fur-Boo-607,Furniture,Bookcases,Bookcases Item 10,81807.94,8,0.0,4090.4
IN-2019-103762,2022-11-20,2022-11-22,CUST-0064,Customer 0064,Home Office,India,Mumbai,West,Off-Sto-231,Office Supplies,Storage,Storage Item 16,12420.44,4,0.1,690.02
IN-2022-105007,2022-11-21,2022-11-24,CUST-0335,Customer 0335,Corporate,India,Ahmedabad,West,Fur-Fur-822,Furniture,Furnishings,Furnishings Item 9,37042.78,4,0.1,-2057.93
IN-2022-102119,2022-11-21,2022-11-23,CUST-0113,Customer 0113,Consumer,India,Surat,West,Off-Bin-976,Office Supplies,Binders,Binders Item 34,7818.78,5,0.1,434.38
IN-2020-100201,2022-11-21,2022-11-22,CUST-0349,Customer 0349,Consumer,India,Kochi,South,Tec-Cop-281,Technology,Copiers,Copiers Item 31,132700.06,10,0.0,33175.01
IN-2021-100506,2022-11-21,2022-11-26,CUST-0056,Customer 0056,Home Office,India,Lucknow,North,Fur-Boo-227,Furniture,Bookcases,Bookcases Item 18,17304.13,2,0.1,-961.34
IN-2022-100270,2022-11-21,2022-11-23,CUST-0445,Customer 0445,Consumer,India,Guwahati,East,Off-Bin-969,Office Supplies,Binders,Binders Item 5,3305.41,2,0.0,495.81
IN-2019-103963,2022-11-22,2022-11-23,CUST-0043,Customer 0043,Corporate,India,Bangalore,South,Fur-Fur-546,Furniture,Furnishings,Furnishings Item 27,44906.06,3,0.0,2245.3
IN-2022-103221,2022-11-22,2022-11-27,CUST-0298,Customer 0298,Consumer,India,Chennai,South,Tec-Cop-990,Technology,Copiers,Copiers Item 29,13613.46,1,0.1,2268.91
IN-2021-100749,2022-11-22,2022-11-23,CUST-0343,Customer 0343,Corporate,India,Ahmedabad,West,Fur-Fur-536,Furniture,Furnishings,Furnishings Item 42,3640.97,1,0.0,182.05
IN-2019-100341,2022-11-22,2022-11-25,CUST-0493,Customer 0493,Home Office,India,Mumbai,West,Fur-Fur-964,Furniture,Furnishings,Furnishings Item 28,131586.24,10,0.0,6579.31
IN-2022-101199,2022-11-22,2022-11-24,CUST-0045,Customer 0045,Home Office,India,Kochi,South,Off-Art-698,Office Supplies,Art,Art Item 32,43983.82,10,0.0,6597.57
IN-2022-101338,2022-11-22,2022-11-25,CUST-0322,Customer 0322,Home Office,India,Surat,West,Tec-Pho-255,Technology,Phones,Phones Item 26,35336.25,6,0.2,2208.52
IN-2020-103166,2022-11-22,2022-11-24,CUST-0022,Customer 0022,Corporate,India,Pune,West,Off-Pap-544,Office Supplies,Paper,Paper Item 10,4494.56,3,0.1,249.7
IN-2022-102418,2022-11-23,2022-11-26,CUST-0066,Customer 0066,Corporate,India,Hyderabad,South,Off-Art-250,Office Supplies,Art,Art Item 24,10257.17,6,0.0,1538.58
IN-2022-102450,2022-11-23,2022-11-30,CUST-0439,Customer 0439,Consumer,India,Patna,East,Off-Art-954,Office Supplies,Art,Art Item 48,5309.86,5,0.1,294.99
IN-2020-104904,2022-11-23,2022-11-26,CUST-0426,Customer 0426,Corporate,India,Patna,East,Off-Sto-859,Office Supplies,Storage,Storage Item 39,23346.87,5,0.0,3502.03
IN-2020-104058,2022-11-23,2022-11-27,CUST-0225,Customer 0225,Corporate,India,Pune,West,Off-Art-552,Office Supplies,Art,Art Item 37,19752.1,7,0.0,2962.81
IN-2019-101390,2022-11-23,2022-11-30,CUST-0436,Customer 0436,Home Office,India,Delhi,North,Fur-Boo-700,Furniture,Bookcases,Bookcases Item 9,15630.2,4,0.0,781.51
IN-2022-101633,2022-11-24,2022-12-01,CUST-0413,Customer 0413,Home Office,India,Hyderabad,South,Fur-Fur-830,Furniture,Furnishings,Furnishings Item 21,25426.22,10,0.0,1271.31
IN-2022-101474,2022-11-24,2022-11-29,CUST-0238,Customer 0238,Consumer,India,Hyderabad,South,Tec-Pho-569,Technology,Phones,Phones Item 2,33810.69,4,0.0,8452.67
IN-2020-103823,2022-11-24,2022-11-28,CUST-0272,Customer 0272,Consumer,India,Kolkata,East,Fur-Boo-313,Furniture,Bookcases,Bookcases Item 31,8565.89,1,0.0,428.29
IN-2019-104434,2022-11-24,2022-11-25,CUST-0143,Customer 0143,Corporate,India,Patna,East,Tec-Pho-235,Technology,Phones,Phones Item 15,127568.78,8,0.0,31892.2
IN-2022-101368,2022-11-24,2022-11-30,CUST-0471,Customer 0471,Consumer,India,Chandigarh,North,Tec-Mac-609,Technology,Machines,Machines Item 20,52201.99,3,0.0,13050.5
IN-2019-103572,2022-11-24,2022-11-25,CUST-0400,Customer 0400,Corporate,India,Chandigarh,North,Fur-Cha-665,Furniture,Chairs,Chairs Item 27,14174.06,2,0.1,-787.45
IN-2022-101079,2022-11-25,2022-12-02,CUST-0434,Customer 0434,Consumer,India,Bangalore,South,Fur-Tab-748,Furniture,Tables,Tables Item 23,4762.72,1,0.0,238.14
IN-2022-102383,2022-11-25,2022-11-29,CUST-0409,Customer 0409,Consumer,India,Bhubaneswar,East,Off-Art-473,Office Supplies,Art,Art Item 39,7615.76,6,0.0,1142.36
IN-2021-103889,2022-11-25,2022-11-27,CUST-0017,Customer 0017,Home Office,India,Ahmedabad,West,Fur-Tab-878,Furniture,Tables,Tables Item 4,6532.09,2,0.2,-1224.77
IN-2021-104852,2022-11-25,2022-12-01,CUST-0479,Customer 0479,Home Office,India,Pune,West,Fur-Fur-633,Furniture,Furnishings,Furnishings Item 40,32569.66,4,0.0,1628.48
IN-2019-102216,2022-11-25,2022-11-30,CUST-0459,Customer 0459,Consumer,India,Ahmedabad,West,Tec-Pho-413,Technology,Phones,Phones Item 1,30048.68,2,0.1,5008.11
IN-2020-101033,2022-11-25,2022-11-29,CUST-0175,Customer 0175,Home Office,India,Surat,West,Off-Pap-326,Office Supplies,Paper,Paper Item 13,5336.59,9,0.2,-333.54
IN-2022-104655,2022-11-26,2022-11-27,CUST-0176,Customer 0176,Home Office,India,Bhubaneswar,East,Off-Sto-213,Office Supplies,Storage,Storage Item 2,11163.02,5,0.1,620.17
IN-2019-104457,2022-11-26,2022-11-27,CUST-0370,Customer 0370,Corporate,India,Delhi,North,Fur-Boo-122,Furniture,Bookcases,Bookcases Item 22,11805.79,1,0.2,-2213.59
IN-2020-101034,2022-11-26,2022-11-28,CUST-0438,Customer 0438,Home Office,India,Jaipur,North,Off-Pap-155,Office Supplies,Paper,Paper Item 7,10082.33,7,0.2,-630.15
IN-2020-103845,2022-11-26,2022-11-30,CUST-0028,Customer 0028,Consumer,India,Bangalore,South,Off-Sto-168,Office Supplies,Storage,Storage Item 4,23067.01,10,0.5,-16146.91
IN-2020-103313,2022-11-27,2022-12-04,CUST-0234,Customer 0234,Corporate,India,Lucknow,North,Fur-Boo-386,Furniture,Bookcases,Bookcases Item 27,54109.21,7,0.0,2705.46
IN-2019-101573,2022-11-27,2022-11-30,CUST-0215,Customer 0215,Corporate,India,Mumbai,West,Tec-Mac-178,Technology,Machines,Machines Item 35,102020.96,9,0.0,25505.24
